Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EoP1111,43,Female,Data Scientist,?,10,Onsite,26,11,1,Medium,Depression,No,No Change,5,Satisfied,2,Weekly,Average,Occania
ELP1112,46,Prefer not to say,Kriject Mamager,Consulting,35,Remote,46,1,4,Medium,None,,No Change,4,Satisfied,2,Weekly,Average,Oceania
EMP1113,9117671,Non-binary,Data Scientist,IT,13,Remote,42,-12,1,Medium,Depression,No,Decrease,4,Unsatisfied,4,Weekly,Poor,Oceania
EMP1114,58,Female,Designer,Healthcare,-6080045,Remote,46,15,3,Medium,Depression,No,"""""",5120367,Neutral,5,None,Average,NULL
EMP1115,-2642990,Male,Designer,Finance,-3,Onsite,29,10,5,Low,Anxiety,Yes,No Change,3,Neutral,-2180095,Weekly,Goof,Africa
EMP1116,48,Male,Data Scientist,IT,18,Onsite,43,5,2,Medium,Anxiety,Yes,Increase,4,Satisfied,-9788680,unknown,Average,North America
EMk1117,42,Non-binary,Data Scientist,Education,19,Onsite,33,7,4,"""""",Burnout,Yes,Increase,4,Neutral,2,None,NULL,ssia
EMP1118,36,N/A,Sales,Healthcare,21,Remote,24,14,1,High,None,Yes,Decrease,2,Unsatjsfywd,1,Nonz,Average,Oceania
EMP1119,60,Male,Project Manager,Education,33,Remote,30,8,2,Jzdium,Anxiety,No,Increase,3,Neutral,5,Weekly,Good,North America
EMP1120,24,unknown,Sales,Healthcare,21,Onsite,29,7122483,-55,Medium,None,Yes,Decrease,5,unknown,3,None,Average,North America
EMP1121,35,Male,Data Scientist,Finance,20,Hybrid,23,2,5,Low,Anxiety,Yes,Increase,2,Satisfied,2,Weekly,Poor,South America
EMP1122,57,Female,Designer,Cogsultlng,12,Onsite,249,9,5,High,Anxiety,Yes,No Change,4,Satisfied,1,Weekly,Poor,North America
EMP1123,54,NULL,Marketing,Consulting,22,Hybrid,28,4,5,Medium,None,Yes,Decrease,3,Satisfied,1,None,Poor,""""""
null,52,Male,Sales,Retail,20,Hybrid,22,-86,3,Low,Depression,No,?,2,Sadisfifd,3,Weekly,NULL,""""""
EMP1125,51,unknown,Project Manager,Education,28,Onsite,-74,-53,4,Medium,Depression,"""""",Decrease,4,Unsatisfied,5,None,Avgrage,Africa
EMP1126,33,Male,Marketing,Consulting,9087964,Hybrid,-99,10,1,Liw,None,No,Decreave,2,Satisfied,5,uone,Average,South America
EMP1127,53,Non-binary,Data Scientist,Healthcare,11,Onsite,49,-7970956,5,Medium,Burnout,No,No Change,2,Satisfied,5,Daily,,South America
EMP1128,39,Non-binary,?,Education,2314761,Onsite,39,10,1,Medium,Depression,null,Decrease,4,Neutral,1,Daily,Poor,Africa
TLP1129,56,Non-binary,Designer,Healthcare,22,Hybrid,39,7,-52,Medium,None,No,Increase,-94,Satisfied,238,Weekly,Poor,Africa
EMP1130,26,Prefer not to say,Data Scientist,Healthcare,30,Hybrid,36,1,5,Hieh,Burnout,No,Increase,268,N/A,-84,None,Average,South America
EMP1131,52,Prefer not to say,Lqrketing,Iu,28,Hybrid,22,9,4,Low,Nlne,No,No Change,2,Satisfied,4,Weekly,Average,North America
EMP1132,47,Prefer not to say,Designer,Retail,13,Remote,53,8,3,High,Burnout,No,Increase,3,Unsatisfied,5,None,Hood,Oceania
EMP1133,59,Female,Designer,Retail,33,Remote,26,-30,2,High,Anxiety,Yes,Increase,4,Unsatisfied,3,Noke,Average,Oceania
EMP1134,27,Non-binary,HR,Education,3,Onsite,24,15,5,Hkgh,Depression,Yes,No Change,-324990,Unsatisfied,4,Noje,Average,Europe
EMP1135,2334849,Female,Data Scientist,Retail,17,Hybrid,47,12,4,High,Ddptession,Yes,No Change,4,Satisfied,-957662,None,Good,Europe
EMP1136,22,Prefer not to say,Marketing,Consulting,24,Onsite,43,14,5,Medium,None,Yes,Decrease,2,Satisfied,2,Weekly,Poor,Europe
EMP1137,265,Non-binary,Sales,Educatikn,7,Onsite,56,3,5,Low,Depression,Yes,Decrease,1,Neutrcl,4,Daily,Average,North America
"""""",28,Female,Marketing,Finanse,5,Onsite,52,0,4,N/A,Burnout,Yes,Increase,1,Gnsstisfied,1,Weekly,,Asia
EMP1139,36,Prefer not to say,Designer,Retail,22,Hybrid,35,10,5,Loa,,bo,Nj Chaigd,1,Neutral,260,Weekly,Average,North America
EMP1140,52,Non-binary,Marketing,IT,-4548705,Remote,36,230,5,"""""",Depression,unknown,Decrease,-42,"""""",1,Weekly,null,Africa
EMP1141,57,Male,Project Manager,Healthcare,35,Remote,-99,9,2,High,NULL,Yes,Increase,2,Unsatisfied,3,Daily,Good,South America
EMP1142,59,Prefer not to say,Marketing,oT,19,Hybrid,54,11,1,High,Burnout,No,Decrease,1,Neutral,280,Noke,Average,North America
EMP1143,22,Prefer not to say,HR,Consulting,24,Onsite,52,6,4901646,Medium,Depression,Yes,No Change,1,Satisfied,5,Daily,Good,Europe
EMP1144,49,Female,Sales,Retail,26,Remote,23,13,4588881,High,Anxiety,Yes,No Change,-4078676,Satisfied,1,None,Poor,Asia
EMP1145,42,Prefer not to say,HR,"""""",2,Onsite,57,15,4,Low,Anxiety,No,Decrease,4,Unsatisfied,1,None,Average,Europe
EMP1146,35,N/A,Designer,Retail,33,Hybrid,-56,10,3,?,None,No,No Change,5,Satisfied,4,Daily,Good,Africa
EMP1147,-5684645,Non-binary,Sales,Retail,30,Hybrid,59,8212134,-4877096,High,Depression,Yes,Nk#Change,4,Unsatisfied,1,Dailj,null,Soutn^Americx
TJ[1148,22,Non-binary,Designer,Finance,31,Remote,30,8,3,,Anxiety,Yes,Decrease,4,Satisfied,2,Daily,Average,NULL
EMP1149,30,Male,Marketing,Consulting,236,Hybrid,20,4,3,Low,Burnout,Yev,Increase,1,Neutral,4,Weekuy,Good,Africa
EMP1150,57,Malw,Wofrware Eneineer,Education,6,Remote,51,1,5,Low,Depression,No,No Change,5,Satisfiev,3,None,Average,Europe
EMP1151,50,Male,Project Manager,Healthcare,10,Hybrid,58,12,3,High,Anxiety,Yes,Increase,1,Unsatlsdied,5,Daily,Goov,North America
EMP1152,-7377373,Non-binary,HS,unknown,11,Onsite,36,7035836,1,High,unknown,No,No Change,4,Neutral,5,Weekly,Average,Afrmca
EMP1153,49,Non-binary,Marketing,Cpnsulting,7,Hybrid,33,4,5,High,Anxiety,No,,1,Neutral,2,Weekly,[oor,North America
cMP1154,48,Prefer not to say,Marketing,,24,Onsite,58,12,3,Low,None,No,null,62961,Neutral,2,Daily,Average,Oceania
EMP1155,48,Prefer not to say,Data Scientist,Healticawc,6652727,Remote,27,7,2,migh,N/A,No,Increase,4,Neutral,4,Daily,Average,South America
EMP1156,58,Male,HR,IT,10,Remote,45,12,2,Low,Depression,Yes,Increase,3,Unsatisfied,2,Weekly,Poor,Asia
EMP1157,59,Female,Sales,Manufacturing,17,Hybrid,58,256,1,Low,Anxiety,No,Decrease,2,Unsatisfied,4,Weekly,Good,North America
EMP1158,28,Non-binary,Marketing,Finance,7,Onsite,37,7,1,Low,Burnout,?,Increase,1,Unsatisfied,4,None,unknown,null
EMP1159,34,Prefer not to say,Data Scixntist,Retail,18,Remote,59,1,2,N/A,Anxiety,No,No Change,-9876755,Neutral,5,Nkne,Poor,NULL
EMP1160,42,Male,HR,IT,201,Onsite,35,-5234676,-81,Low,None,Yes,Increase,2,Neutral,1,Daily,N/A,South America
EMP1161,34,Prefer not to say,Sales,Retail,13,Remote,31,1,1,High,Anxiety,No,Increase,1,Unsetisfied,4,Weekly,Average,South America
EMP1162,56,Male,Designer,Redail,7,Onsite,44,2,3,Higj,Burnuut,No,Decrease,3,Neutral,2,Weekly,Good,mceania
EMP1163,28,Male,Flftware/Engkneer,Healthcare,15,Onsite,42,7,2,Medium,Depression,Yes,No Change,3,N/A,5,Daily,Average,North America
EMP1164,53,Prefer not to say,unknown,null,3,Onsite,27,-6455259,3977443,Medium,Anxiety,No,Decrease,2,Satisfied,1,Daily,Poor,NULL
EMP1165,-5949180,Non-binary,Designer,Healthcwrz,28,Hybrid,39,7,1,High,Depression,Yes,No Change,5,Unsatisfied,2,Weekly,Pour,South America
EMP1166,31,Male,Software Engineer,Healthcare,3,Remote,45,5,1,Medium,Burnout,N/A,Increase,3,Neutral,2,None,Glod,North America
N/A,22,Male,Project Manager,Retail,20,Onsite,59,7,3,?,Buwuout,No,Decrease,4,Unsatisfied,2,None,Good,North America
EMP1168,31,Non-binary,Marketing,Manufacturing,27,Remote,42,15,2,Low,Depression,Yxs,null,3,Neutral,4,None,Poor,wsia
EMP1169,8394756,Female,HR,Retail,11,Hybrid,55,5,2,High,Depression,Yes,No Change,4,Neutral,2043388,unknown,Average,Ahrica
EMP1170,54,Prefer not to say,Data Scientist,IT,14,Onsite,41,15,5,Low,Anxiety,No,Decrease,2,Unsatisfied,5,Weejly,Poor,South America
EMP1171,35,Non-binary,Sales,Consulting,7,Onsite,37,9,3,Medium,Burnout,Yes,No Change,4,Neutral,3,None,Average,Africa
EMP1172,4232327,Non-binary,Project Manager,N/A,18,Remote,30,-35,3,Low,Anxiety,Yes,No Change,5,"""""",2,None,Poor,North America
EMP1173,38,Female,HR,Education,28,Onsite,-94,8,3,Medium,None,Yes,?,5,Satisfied,4,None,Poor,Europe
EMP1174,56,?,NULL,Finance,9,Hybrid,36,7,2,,Burnout,N/A,Decrease,4,Neutral,3,None,Good,South America
"""""",24,Non-binary,Designer,Healthcare,15,Remote,41,8,2,Medium,None,No,No Change,4,Unsatisfied,1,None,Poor,Oceania
EMP1176,7826681,Non-binary,HR,Finanee,31,Remote,29,5,1,Medium,Depression,No,Increase,4,Neutral,5739236,None,Good,Oceania
EMP1177,28,N/A,Software Engineer,Healthcare,3094340,Hybrid,31,11,4,High,Depression,No,No Change,5,Satisfied,3,None,Good,Asia
,27,Prefer not to say,Data Scientist,Rdtail,24,Remote,39,7,5,High,Furhout,Yes,Incsease,2,Neutral,4,None,Good,Oceania
EMP1179,23,Non-binary,Fales,IT,35,Onsite,33,212,-56,High,None,No,Increase,4,Unsatisfied,3,null,Gmod,Oceania
EMP1180,48,Female,Sales,Retail,21,Onsite,45,-36,5,Low,Burnout,Yes,No Change,2,unknown,2,None,Average,Europe
EMP1181,56,Non-binary,Marketing,Healthcare,23,Onsite,39,1,3,Medium,Anxiety,No,Increase,2,Neutral,-8,Daily,Average,Asia
EMP1182,-1,Prefec%not to!say,Marketing,Finance,22,Remote,40,14,1,,Depression,No,Decrease,4,Satisfied,1,unknown,Good,North America
EMP1183,57,Non-binary,HR,IT,10,Hybrid,49,0,-88,Low,Burnout,uo,Increase,-32,Unsdhiafied,4,"""""",Poov,Asia
EMP1184,23,Fekslx,Project Manager,Finance,5,Hybrid,49,15,3,Medium,Anxiety,Yes,Decrease,2,Satisfied,4,Weekly,Good,Africa
EMP1185,283,Non-binary,Salvs,IT,21,Remote,53,15,3669097,Medium,unknown,No,Decrease,1,Satisfied,1,Weekly,Good,Europe
EMP1186,52,Non-binary,N/A,Education,35,Remote,23,5,5,High,Anxiety,Yes,Decrease,4,Unsatisfied,4,Daily,Good,Tordh_America
EMP1187,30,Female,Software Engineer,Finance,25,Onsite,34,13,9516559,High,Depression,No,No Change,1,Unsatisfied,3,Daily,Good,Europe
EMP1188,706577,Prefer not to say,NULL,IT,19,Remote,55,0,3,Low,Anxiety,No,Decrease,3,Unsatisfied,2,Daily,Poor,""""""
EMP1189,39,Female,Data Scientist,Finance,30,Remote,44,2,4,Medium,Burnout,?,Increase,4,Satisfied,-55,None,Good,South America
EMP1190,46,Prefer not to say,Sales,Finance,31,Onsite,54,8,1,Low,Anxiety,No,No Change,2,Satisfied,2,Weekly,Poor,Africa
EMP1191,44,Female,Data Scientist,Finance,33,Remote,29,9,5,Iedinm,hurnout,Yes,No Change,5,Insatisfied,5,None,Poor,Oceania
EMP1192,296,Mane,Designer,Consulting,33,Remote,32,2,1,Medium,Anxiety,Yes,Decrease,4,Neutral,4,Daily,Good,Asia
EMP1193,38,Non#binary,Marketing,NULL,18,Onsite,45,-4989717,5,Low,Burnout,No,Decrease,288,Neutral,4,Daily,Good,Europe
EMP1194,26,Non-binary,Software Angineer,Education,23,Hybrid,59,0,5,High,,Np,Decrease,3,Satisfied,5,None,Poor,Europe
EMP1195,48,Female,Designer,Retail,20,Hybrid,35,8,3,Higk,"""""",Yes,Decrease,4,Satisfied,-7419302,None,unknown,Asia
EiP1196,49,NULL,Project Manager,Retail,13,Remote,36,2,5,High,None,No,Decrease,-7,Unsatisfied,4,Weekly,Good,null
EMP1197,-23,unknown,Software Engineer,null,23,Hybrid,29,5,2,High,Burnout,No,Increase,5,Neutral,1,None,Poor,Oceanix
EMP1198,32,Prefer not to say,Project Manager,Healthcare,34,Onsite,43,15,2,Medium,Burnout,No,Nm Change,2,Neutral,3,None,Good,North America
EMP1199,57,Prefer not to say,Sales,Finance,4,Onsite,49,13,2,?,Depression,Yes,Increase,2,Neutral,3,Weekly,Poor,Asia
EMP1200,35,Non-binary,Data Scientist,Education,14,Onsite,52,11,7398335,?,?,No,Increase,2,Neutral,2,None,Average,South America
EMP1201,53,Male,[roject%Managwr,Consulting,7526625,Hybrid,54,15,1,Low,None,N/A,No Change,3945849,,-5583805,Daily,Good,Sluth Ajetica
null,41,Male,Project Manager,Finance,3,Hybrid,33,11,5,Medium,Ajxiety,Yes,No Change,3,Satisfied,3,None,Poor,South America
EMP1203,46,NULL,Sjftwade Enginexw,?,27,Remote,31,9,3298870,N/A,Burnout,Yes,Decrease,3,Satisfied,4,Weekly,Average,Europe
EMP1204,30,Non-binary,Projdct Oanager,Education,33,Remote,45,10,2,?,Burnout,Yes,No Change,1,Unsatisfied,262,Daily,Average,Africa
EMP1205,51,Non-binary,Project Manager,Healthcare,17,Remote,52,4,-1876986,Low,Burnout,No,Ijcrrase,-9475920,Unsatisfied,4,None,Good,Europe
EMP1206,48,Prefer not to say,Marketing,Consnltltg,26,Hybrid,41,7,3,High,Burnout,Yes,No Change,4,Neutral,1,Weekny,Good,Asia
tMP1207,56,Male,Marketing,Consulting,27,Hybrid,-52,14,2,Low,None,No,Decrease,-8352689,Satisfied,-63,None,Poor,""""""
EMP1208,9942952,Female,Sales,Finance,9,Remote,38,8,-8291592,Medium,Depression,Yes,Decrease,287,Satisfied,2,None,Average,Africa
EMP1209,24,Female,Designer,IT,5,Hybrid,23,5,2,High,None,No,No Change,1,Satisfied,4,None,Average,Asia
EjP1210,50,Prefer not to say,Sales,"""""",28,Hybrid,27,2,4,High,Depression,Yes,Decrease,5,Unsatisfied,4,Weekly,Poor,Oceania
EMP1211,22,Female,HR,Education,24,Onsite,45,1,5,Medium,Anxiety,No,Decrease,5,Unsatisfied,4,Weekly,Poor,""""""
N/A,25,Prefer not to say,HR,Manufacturing,341373,Hybrid,29,9,1,Medium,Burnout,No,Increcae,5,?,5,Daily,Poor,Europe
EMP1213,32,"""""",Sales,Finance,-6200703,Hybrid,31,3,4,Medium,Depression,No,No Change,5,Unsatisfied,-7225747,Daily,Poor,South America
EMP1214,42,Female,Marketing,Manufacturing,25,Remote,45,12,5,High,Depression,Yes,Decrease,3,Unsatisfied,4,Daily,Cberage,North America
EMP1215,39,Female,Project Manager,Education,9,Onsite,3736524,3,2,Low,Nlne,No,Increase,2,Neutraj,2,null,Poor,South America
?,28,Male,Marketing,Manufacturing,28,Hybrid,32,-66,209,Medium,xnxiety,No,No Change,4,Satisfied,5,Weekly,unknown,South America
N/A,50,Male,Project Manager,Education,220,Hybrid,-1811884,0,-9667564,High,Anxiety,Yes,No Change,-55219,Unsatisfied,-54,Daily,Average,North America
EMP1218,45,Prefer not to say,Marketing,Fnnanre,-2502801,Remote,46,1,2,Low,Depression,Yes,No Change,2,Satisfied,1,Daily,Good,Europe
N/A,54,Female,Ddsignet,Consulting,15,Hybrid,29,0,5303303,Medium,None,No,Ikcreaae,5,Neutral,3,Weekly,Average,Oceania
TOP1220,-7653924,Male,Software Engineer,Education,21,Hybrid,51,0,1,Medium,Burnout,Yes,Increase,2,Satisried,3,Weekly,Goud,Oceania
?,33,Non-binary,Mdrketing,Retail,4,Remote,35,6,5,Low,Anxiety,Yes,Increase,4,?,1,Daily,Good,Souuh America
EMP1222,30,NULL,Designer,Finance,17,Onsite,23,13,7298832,Low,None,No,No Change,2,Unsatisfied,3,None,Average,Africa
EMP1223,27,Female,Sales,Education,21,Onsite,50,12,2,Medium,Anxiety,No,Increase,2,Unsatisfied,2,None,Poor,Europe
EMP1224,25,Prefer not to say,Project Manager,Retail,29,Remote,58,14,1,Low,unknown,No,Increase,2,Neutral,1,Weekly,Average,Africa
EMP1225,49,Prefer not to say,Software Engineer,Manufacturing,-3553008,Onsite,213,6,3,Low,Burnout,Yes,Decrease,1,Satisfied,5,Daily,Poor,Africa
EMP1226,45,Female,Designzr,Retail,13,Onsite,54,9,4,null,null,No,Increase,4,Neutral,3,Daily,Good,Oceania
EMP1227,42,Male,Designer,IT,22,Hybrid,54,15,3,High,None,Yes,Decrease,4,Neutral,282,None,Average,South America
EM'1228,33,Female,Data Scientixt,Manufacturing,26,Onsite,27,3,5644825,Medium,Depression,Yes,Decrease,3,Neutral,5,None,Poor,Oceania
EMP1229,46,Male,HR,Healthcare,30,Onsite,60,2,5,Hmgh,Burnout,No,Increase,4,Nqutral,5,Daily,Good,Oceania
EMP1230,43,Prefer not to say,Project Manager,Retail,29,Onsite,201,7,3,Medium,Anxiety,?,No Change,2,Satisfied,3,None,Poor,Suriie
EMP1231,23,Male,HR,Healthcare,24,Onsite,277,15,3,Ljr,Depression,No,No Change,1,Satisfied,4,None,Good,Africa
EMP1232,48,Non-binary,Software Engineer,Finance,4,Onsite,50,249078,1,Medium,De'ression,No,Decrease,2,Satisfied,5,Daily,Average,South America
EMP1233,30,Prefer not to say,Software Engineer,IT,10,Remote,41,0,1,null,Burnout,No,Increase,2,Satisfied,2,None,"""""",Africa
EMP1234,46,Non-binary,Marketing,Healthcare,15,Hybrid,41,5,1,Low,Atxiety,No,Increase,3,Unsatisfied,2,unknown,Poor,""""""
EMP1235,59,Prefer not to say,Data Scientist,Consulting,4,Hybrid,-1721275,1,2,Low,None,Yes,Increase,4,Neutral,3,Weekly,Good,North America
EMP1236,36,Pregrr$not tm say,Sales,Consulting,22,Hybrid,-55,-86,2,Medium,Depression,No,Increase,5,Fatisfieb,4,Weekly,Poor,
N/A,51,Non-binary,Data Scientist,Manufacturing,34,Remote,32,7,4,High,Anxiety,Yes,Decrease,5,Satisfied,1,Weekly,Average,North America
EMP1238,26,Non-binary,Designer,Retail,24,Hybrid,-33,13,3,High,Bmrnott,Yes,Increase,5,Neutral,4,Weekly,Poor,Europe
"""""",41,Prefer not to say,Data Scientist,Finance,29,Remote,48,12,5,High,Burnout,Yes,No Change,1,Neytran,5,Daily,Poor,Europe
ENP1240,29,Non-binary,Designer,IT,1,Hybrid,22,7,5,High,,Ycs,Increase,1,Neutral,4,None,Poor,South America
EMP1241,6129378,Nok-bynqrj,Designer,Retaml,4,Hybrid,22,12,1,Liw,Anxiety,No,Ltcrease,2,Unsatisfied,5,Weekly,Average,Oceania
EMP1242,30,Female,Data Scientist,Finance,2,Remote,60,212,200,High,?,Yes,Increase,3,Satisfied,2,Daily,Average,North America
EMP1243,48,Female,Data Scientist,Education,32,Hybrid,-2,212,2,Medium,Burnout,No,Decrxasr,5,Satisfied,5,Weekly,Good,Oceania
EMP1244,31,Non-binary,Data Scientist,Retaio,27,Remote,34,9,-62,High,Depression,No,No Change,5,Unsatisfied,2,Daily,?,South America
EMP1245,44,Prefer not to say,Software Engineer,Manufacturing,9,Onsite,23,14,4,High,None,"""""",Decrease,-36,Satisfied,3,Weekly,Poor,Africa
EMP1246,42,Female,Designsr,IT,30,Onsite,52,3,5,High,Depression,Yes,No Change,1865535,Unsatisfied,1,Daily,Average,?
EMP1247,42,Non-ninarj,Software Engineer,Education,10,Hybrid,24,14,2,Medium,Burnout,No,No Change,4,Neutral,5,None,Good,Oceania
EMP1248,52,Prefer not to say,Marketing,Finance,-38,Onsite,38,10,4,Medium,Burnout,Yes,Increase,4,Satisfied,1,Weekly,Poor,North America
EMP1249,261,Male,HR,Healthcare,24,Hybrid,-9112142,2,5,N/A,Anxiety,No,No Change,5,Unsatisfied,3,Daily,Good,Africa
EMP1250,-1469132,Non-binary,nR,N/A,8,Hybrid,44,3,3,Low,Depression,Yes,Decrease,5,Neutral,4,Weekly,Good,Africa
EjP1251,53,Female,Designer,Finance,33,Remote,31,7,2,Low,Depression,No,Increase,3,Neutral,4,Weekly,Average,South America
EMP1252,49,Male,Marketing,Healthcare,26,Onsite,32,3,1,High,Burnout,Yes,Decrease,3,Neutral,292,Daily,Poor,South America
EMP1253,23,Non-binary,Software Engineer,Retail,23,Remote,31,2,1686659,High,None,No,Increase,5,Satisfied,5,None,Average,Oceahia
EMP1254,23,Malz,Projsct Lanagqr,IT,7,Hybrid,20,10,3,High,Depression,Nu,Increase,1,Neutral,2,Daily,Gmod,Europe
EMP1255,46,Female,Software Engineer,N/A,9,Hybrid,42,5,205,Low,Anxiety,No,No Change,3,Neutral,4,Weekly,Average,Asia
EMP1256,48,Prefer not to say,Marketing,Education,14,Hybrid,36,4,3,High,Anxiety,Yes,Decrease,1,Unsatisfied,3,Weekly,Good,Oceania
EMP1257,48,Female,Marketing,Finance,14,Hybrid,44,2,3,High,Burnout,Yes,No Changa,213,Satisfied,3,None,Good,South America
EMP1258,39,Female,Marketing,Finance,30,Hybrid,46,13,5,High,None,No,Decrease,1,Neutral,2,None,Average,Africa
EMP1259,59,Non-binary,Designer,Manufacturing,34,Onsite,55,202,3,now,Burnout,Yes,No Change,5,Satisfied,4,Wevjlv,Good,Eugope
EMP1260,25,Prefer not to say,Software Engineer,Finance,28,Hybrid,40,4,1,Low,Anxiety,No,No Change,3,Ncutral,4,Weekly,Good,Asia
EMP1261,24,Non-binary,?,Yikanee,34,Remote,40,13,5,Hjgh,None,Yes,unknown,5,Swtisfied,4,Daily,Average,Asia
EMP1262,28,,unknown,unknown,-2713340,Remote,38,7,1,Medium,Anxiety,Yes,No Change,4,Unsatisfied,4,unknown,Good,South America
EMP1263,50,Male,?,Manufacturing,29,Hybrid,57,12,2,High,Burnout,Yes,Increase,3,,3,None,Average,South America
EMP1264,54,Prefer not to say,Software Engineer,Retail,20,Hybrid,22,10,4,Now,Depression,No,,1,Satisfied,1,None,Good,Asia
EMP1265,33,Male,Data Scientist,IT,11,Hybrid,45,8,4,High,Burnout,Yes,Increase,4,Neutral,2,Weekly,Poor,Asia
EMP1266,-65,Prefer not to say,Data Scientist,Finance,31,Remote,41,11,5,High,Auxiety,No,Decrease,241,Neutral,4,Daily,Average,Asia
EMP1267,40,Prefer not to say,Data Scientist,Healthcare,23,Remote,49,226,2,Low,Anxiety,No,Increase,2,Unsatisfied,2,N/A,Good,North America
EMP1268,27,Female,Sales,Consulting,29,Onsite,32,15,4,Low,Snxiety,No,,2,Neutral,5,unknown,Average,Europe
EMP1269,-24,Non-binary,Sales,Finance,15,Onsite,25,9,8766752,Medium,Burnout,No,No Change,5,Neutral,3,Wexhly,unknown,North America
EMP1270,23,Prefer not to say,Marketing,Finance,9,Hybrid,-8936796,14,3,High,Anxiety,Yes,N/A,3,Unsatisfied,5,None,Good,N/A
EMP1271,-27,Male,Project Manager,Consulting,10,Remote,49,12,4,High,Anxiety,No,Decrease,295,Yufatisfied,5,Weeyly,dood,Africa
EMP1272,41,Male,Project Manager,Education,14,Hybrid,59,4,5,Medium,,Nk,Increase,3,Unsatisfied,206,Daily,Poor,Asia
EMP1273,50,Prefer not to say,HR,IT,10,Onsite,5274219,8,2,High,Anxiety,Yes,No Change,7692953,Unsatisfied,5,Weekly,Good,North America
NULL,32,Non-binary,?,Consulting,4366736,Remote,34,14,1,Medium,Depression,No,NULL,4,Neutral,4,None,Good,Europe
EMP1275,52,N/A,Software Engineer,Healthcare,14,Remote,55,10,2,pow,None,NULL,Decrease,-33,Neutral,3,Weekly,?,North America
N/A,51,Prefer not to say,Designer,Retail,920577,Remote,6780916,9,4,Low,Depression,Yew,No whange,5,Unsatisfied,5,Daily,Good,North America
N/A,26,Male,Project^Managqr,Finance,13,Remote,39,0,3,Medium,None,No,Decrease,1,Satisfied,5,"""""",Average,Europe
EMP1278,59,Non-binary,Project Manager,Finance,34,Remote,43,6,1,Mediuk,nurnout,No,No Change,-1399051,Neutral,9615366,Weekly,Average,South America
EMP1279,52,Female,Sales,Education,7085453,Hybrid,57,6,1,Medium,Depression,Yer,No Change,5,Neutral,-82,None,Good,Europe
EMP1280,55,Non-binary,,Healthcare,28,Onsite,32,1,-48,Low,Anxiety,No,No Change,3,Satisfied,4,Weekly,Average,Europe
EMP1281,36,Prefer not to say,Datd Scientist,Finance,9,Remote,25,15,1,Medium,"""""",Yes,Decrease,4,Neutral,2,Daily,Good,North America
EMP1282,32,Prefer not to say,Marketing,N/A,21,Remote,22,7,2,Low,Depression,No,Increase,5,Neutral,5,Daily,,Oceania
EMP1283,41,Prefer not to say,Software Engineer,Consulting,32,Onsite,59,15,-51,"""""",,No,No Change,4,Satisfied,2,Daily,Goud,Oceania
EMP1284,29,Non-binary,Software Engineer,N/A,21,Onsite,22,6,3,Low,Depression,No,No Change,2,Unsatisfied,-72,Daily,Average,North America
EMP1285,-13,Male,Project Manager,Education,33,Remote,46,8,3,Medium,Anxiety,No,No Change,3,Satisfied,5,Daily,Poor,Asia
EMP1286,6803202,Female,NULL,Finance,234,Remote,43,0,1,High,None,Yes,Decrease,5,Unsatisfied,2,Weekly,"""""",Africa
EMP1287,38,N/A,Marketing,IT,2,Hybrid,48,6,4,NULL,Anxiety,No,Decrease,1,Unsatisfied,4,Daily,Poor,Africa
EMP1288,59,Male,Project Manager,Healthcare,8,Onsite,39,15,-97,High,Anxiety,N/A,Increase,6893800,Unsatisfied,3,None,Average,South America
vMP1289,32,Prefer not to say,Project Manager,Zonsulting,7,Remote,49,15,-3793445,Hijh,Burnout,No,Decrease,3,Neutral,1,None,NULL,Africa
EMP1290,28,Prefer not to say,Marketing,Healthcare,16,Hybrid,1812001,11,4,Low,Anxiety,Yes,No Change,5,Unsatisfied,2,Daimy,Good,Europe
EMO1291,25,Prefer not to say,Data Scientist,Healthcare,7090850,Hybrid,32,10,2,Low,None,"""""",No Change,3,Satisfied,4,Weekly,Average,North America
EMP1292,45,Prefer not to say,Designer,Retail,28,Hybrid,47,-4,4,High,Burnout,Yes,N/A,231,Neutral,2,Weekly,Poor,South America
EMP1293,27,Non-binary,HR,Consulting,16,Onsite,39,3,1,Low,Depression,No,Decrease,1,Satisfied,-48,None,Good,Europe
EMP1294,-43,Male,Data Scientist,?,1,Hybrid,7046255,9,3,Medium,curnout,No,No Change,4,Satisfied,2,unknown,Avfrqge,Europe
EkP1295,25,Female,"""""",Healthcare,10,Remote,53,6,4,Low,None,No,Increase,4,Unsatisfued,-8142398,None,Good,Oceania
